symbol,set,direction,entry_time,entry_price,fill_entry,size,entry_fee,initial_sl,tp1,tp2,tp3,initial_rr,exit_price,exit_time,pnl,reason
ETH/USDT,Set 4,LONG,1613081700000,1774.41,1775.0310435000001,0.2463847182972145,0.3280053927161687,1745.7272485231017,1808.5,1758.73,1390.0,13.402131253328715,1389.5135,1613082600000,-95.24239752308242,TP3
ETH/USDT,Set 4,LONG,1618487100000,2433.51,2434.3617285000005,0.21360983945740736,0.39000271350460636,2404.8850654795424,2459.65,2161.38,2151.0,9.86936755429412,2150.24715,1618488000000,-61.03415496227297,TP3
ETH/USDT,Set 4,LONG,1630292400000,3195.45,3196.5684075,0.555110192662787,1.3308357784103275,3185.5344441508664,3224.0,3285.0,3290.0,9.535521905034066,3257.2959332942187,1630294200000,32.354349913745146,SL
ETH/USDT,Set 4,LONG,1635669000000,4287.28,4288.780548,10.847648109137847,34.89238665151453,4286.7427619223745,4384.0,4357.85,4307.0,36.70625895909693,4380.278520368983,1635669900000,956.9010169516123,SL
ETH/USDT,Set 4,LONG,1674896400000,1587.19,1587.7455165000001,7.156834202368603,8.522423562858453,1585.0386605458418,1598.39,1611.26,1610.0,10.602696824953153,1584.483897014651,1674901800000,-31.8477862983018,SL
ETH/USDT,Set 4,LONG,1681832700000,2094.51,2095.2430785000006,2.014518209149207,3.16567900067407,2087.0251821140355,2114.9,2141.54,1819.98,36.67824711069982,1819.3430070000002,1681833600000,-558.5545426545364,TP3
ETH/USDT,Set 4,LONG,1685899800000,1899.51,1900.1748285,2.679061248827734,3.8180135617741766,1895.966685527048,1900.1,1904.59,1872.5,7.622806331806392,1871.8446250000002,1685900700000,-79.65944016725162,TP3
ETH/USDT,Set 4,LONG,1688457600000,1948.8,1949.48208,1.7413739829297221,2.5460830307247893,1943.80614906363,1958.89,1927.32,1912.53,7.262932046258731,1911.8606145,1688458500000,-68.00998947119669,TP3
ETH/USDT,Set 4,LONG,1699221600000,1867.54,1868.193639,14.58177985483129,20.43119127757062,1866.9902686036742,1837.0,1807.01,1875.0,13.57026367760682,1866.336822009663,1699222500000,-47.48658108893971,SL
ETH/USDT,Set 4,LONG,1700568000000,2004.01,2004.7114035000002,3.38504893961721,5.089534657992154,2001.7822046197432,1963.35,2017.59,2118.0,51.167176756987715,2026.9778845903256,1700576100000,70.22706369966778,SL
ETH/USDT,Set 4,LONG,1732427100000,3398.9,3400.0896150000003,0.37463050851423163,0.955332976096056,3376.895740231322,3433.0,3425.92,3240.4,7.203150738368292,3239.2658600000004,1732428000000,-61.15963097907661,TP3
ETH/USDT,Set 4,LONG,1732964400000,3641.79,3643.0646265,0.8191933205885991,2.2382806563760496,3632.4736756049906,3596.76,3642.19,3546.66,10.211108583870274,3545.418669,1732965300000,-82.16920363572932,TP3
ETH/USDT,Set 4,LONG,1747197000000,2650.51,2651.4376785000004,0.1802079505127977,0.3583576124661715,2612.7193328230414,2725.99,2576.29,1833.55,21.618035907503273,1832.9082575,1747197900000,-147.7532378732586,TP3
ETH/USDT,Set 4,LONG,1749113100000,2603.81,2604.7213335,0.727671269176288,1.421535658948874,2596.4816272475964,2633.21,2679.88,2649.31,6.208745315947124,2639.1838494232434,1749120300000,23.63703900489992,SL
ETH/USDT,Set 4,LONG,1768690800000,3302.0,3303.1557000000003,19.14020563872059,47.417309516034045,3301.7090409164402,3320.33,3400.01,3184.39,404.21491077403005,3183.2754635,1768691700000,-2340.2287888605233,TP3
ETH/USDT,Set 4,SHORT,1504999800000,302.77,302.66403049999997,10.228080512911207,2.32175405423716,303.74770055558093,281.52,235.55,320.17,17.796860092465536,320.28205950000006,1505000700000,-182.65552210936073,TP3
ETH/USDT,Set 4,SHORT,1509691500000,289.16,289.05879400000003,3.2095764245971936,0.6958172179086727,291.706580513325,283.02,281.24,272.2,6.659911167645014,291.80867781650466,1509695100000,-9.528398957444136,SL
ETH/USDT,Set 4,SHORT,1512972000000,454.13,453.97105450000004,3.7607462664028133,1.2804524611993673,456.2780206898028,417.12,423.01,440.11,6.526938993910233,431.17531871557117,1512972900000,84.5128225136774,SL
ETH/USDT,Set 4,SHORT,1514718000000,703.52,703.273768,0.4198478650707056,0.22145099254127307,724.7736248409075,683.31,672.86,563.49,6.58852318360678,725.0272956096019,1514728800000,-9.361472996282751,SL
ETH/USDT,Set 4,SHORT,1518544800000,844.53,844.2344145,0.5764461780934659,0.3649917762401249,859.8474305252731,840.47,805.0,747.95,6.3052350614972115,860.148377125957,1518581700000,-9.545414867495882,SL
ETH/USDT,Set 4,SHORT,1520751600000,693.05,692.8074325,1.3925978872404143,0.723601625072967,699.3218895496378,677.95,676.87,813.18,19.153717400354413,813.464613,1520752500000,-168.87655647074178,TP3
ETH/USDT,Set 4,SHORT,1527301800000,584.63,584.4253795,0.7897922976301766,0.34618099745151965,593.5506422907185,578.32,583.11,686.0,11.363531536901787,686.2401000000001,1527302700000,-80.81897239524805,TP3
ETH/USDT,Set 4,SHORT,1535208300000,279.79,279.69207350000005,3.2679819250623736,0.6855214805859128,281.6985983307732,277.54,270.22,291.98,6.386886021775804,292.082193,1535209200000,-41.20657607088019,TP3
ETH/USDT,Set 4,SHORT,1538743500000,223.57,223.4917505,5.4024902275076,0.9055589985036125,224.64824333615678,220.9,216.52,214.18,8.7086093510849,220.79436383584857,1538747100000,13.677975548203442,SL
ETH/USDT,Set 4,SHORT,1548337500000,116.19,116.1493335,11.794573060654903,1.0274488499340915,116.6954849218606,116.04,111.39,111.87,8.546248984240414,116.73632834158326,1548357300000,-7.955994910374392,SL
ETH/USDT,Set 4,SHORT,1555969500000,171.46,171.399989,9.041232066649084,1.1622503075775752,172.11062138096636,170.02,168.32,163.78,11.804100241207935,172.1708600984497,1555992900000,-8.137102020504951,SL
ETH/USDT,Set 4,SHORT,1562925600000,276.68,276.583162,23.646410258796024,4.905149189495282,276.92532467334985,283.52,266.21,284.25,30.857067479734916,284.3494875,1562926500000,-188.68860245507653,TP3
ETH/USDT,Set 4,SHORT,1570294800000,175.14,175.078701,2.933694581130626,0.38522057729631676,176.47420904591104,173.73,172.19,165.01,7.5925133554186175,176.5359750190771,1570312800000,-4.6636238679550495,SL
ETH/USDT,Set 4,SHORT,1575295200000,149.44,149.387696,3.0203180462923673,0.3383987655921286,150.7205027649829,147.26,149.76,140.84,6.716112010984024,146.27246101071054,1575458100000,9.077658441342688,SL
ETH/USDT,Set 4,SHORT,1583967600000,194.24,194.172016,1.5557872280611231,0.22656775690476005,196.7842439187212,189.8,197.18,212.36,7.121958656034723,212.43432600000003,1583968500000,-28.66014561128738,TP3
ETH/USDT,Set 4,SHORT,1592381700000,234.54,234.457911,2.6902194980356877,0.47305743273068696,235.90483314479977,234.27,233.98,218.27,11.920871105740066,235.612574455443,1592400600000,-3.581685297838834,SL
ETH/USDT,Set 4,SHORT,1600244100000,364.66,364.532369,1.1422497051685447,0.31229024326098087,367.8430902369906,360.77,361.59,325.38,12.340209380032297,367.97183531857354,1600261200000,-4.2439661786299725,SL
ETH/USDT,Set 4,SHORT,1622947500000,2679.7,2678.762105,0.18248250985878905,0.36662042417625973,2699.3919925406644,2552.23,2647.1,2378.54,15.293526004445438,2700.336779738054,1622960100000,-4.3065739703600565,SL
ETH/USDT,Set 4,SHORT,1632038400000,3440.72,3439.515748,0.10096839478845646,0.2604617879438828,3475.8832656008444,3414.28,3350.07,3108.49,9.448212341006798,3109.5779715,1632123900000,33.07781085108858,TP3
ETH/USDT,Set 4,SHORT,1638097200000,4108.04,4106.602186,0.23268446992461073,0.7166569146304933,4124.719912471192,4051.67,4104.94,3956.44,9.08877671041892,4126.163564440558,1638098100000,-5.271699609796458,SL
ETH/USDT,Set 4,SHORT,1639265400000,4080.74,4079.311741,0.18718962063655492,0.5727036129420258,4101.192200194815,4005.52,3990.04,3921.0,7.81040663001599,3984.349500293101,1639332900000,17.216574159139178,SL
ETH/USDT,Set 4,SHORT,1647357300000,2564.63,2563.7323795,0.6251106231583209,1.2019622590203074,2571.029835787511,2530.09,2518.17,2525.26,6.151720342079793,2505.422889018191,1647358200000,35.27525708355584,SL
ETH/USDT,Set 4,SHORT,1651419000000,2797.3,2796.3209450000004,0.798298072192468,1.6742232147186904,2802.7532987861555,2809.08,2875.01,2883.22,15.755601035125963,2884.229127,1651419900000,-71.90378813442844,TP3
ETH/USDT,Set 4,SHORT,1655452800000,1099.31,1098.9252415,0.09514263938157472,0.07841598596950831,1137.5086462679196,1087.82,1045.0,1773.05,17.637797823370146,1773.6705675,1655453700000,-64.3236150004101,TP3
ETH/USDT,Set 4,SHORT,1662032700000,1580.54,1579.986811,0.7913316603766252,0.9377201898913492,1584.31981069948,1564.08,1516.93,1604.92,6.450058465455301,1605.4817220000002,1662033600000,-21.127781640365406,TP3
ETH/USDT,Set 4,SHORT,1664469900000,1342.95,1342.4799675000002,0.3502777610495743,0.35268065795235404,1350.8860049921407,1332.54,1310.54,1269.27,9.284268353279593,1351.358815093888,1664498700000,-3.4650760609817373,SL
ETH/USDT,Set 4,SHORT,1677713400000,1657.33,1656.7499344999999,0.27137115784760857,0.337195610991911,1667.4458697979871,1648.0,1595.0,1595.0,6.161605600380692,1603.165429112553,1677715200000,14.214999625643214,TRAIL
ETH/USDT,Set 4,SHORT,1707016500000,2305.37,2304.5631205,0.7704071054612022,1.3315888522627806,2309.117765662472,2302.98,2287.0,2251.4,14.400580201805552,2305.631502092263,1707040800000,-2.155294938863662,SL
ETH/USDT,Set 4,SHORT,1711855800000,3534.1,3532.863065,0.18229449881068072,0.48301612635070523,3549.820454348759,3494.88,3492.2,3430.0,6.621946013170833,3507.357290648958,1711862100000,4.170033397514881,SL
ETH/USDT,Set 4,SHORT,1714075200000,3165.84,3164.731956,0.19687714401761944,0.46729754180893085,3180.607852789952,3112.05,3072.2,3018.75,9.96014803858821,3181.721065538429,1714079700000,-3.814573482661265,SL
ETH/USDT,Set 4,SHORT,1719103500000,3510.71,3509.4812515000003,0.9786555704770402,2.5759300321989076,3513.641886388112,3469.96,3500.0,3536.76,8.885064614244397,3537.9978660000006,1719104400000,-30.504804621494205,TP3
ETH/USDT,Set 4,SHORT,1723845600000,2600.98,2600.069657,0.05404581161577146,0.10539215615257913,2648.426024453235,2611.4,2550.04,3251.08,13.701885616165086,3252.2178780000004,1723846500000,-35.37770646380239,TP3
ETH/USDT,Set 4,SHORT,1726181100000,2364.98,2364.152257,0.3204630334474443,0.5682175528573815,2371.8777747951117,2338.5,2333.0,2272.8,13.363730005410748,2372.70793201629,1726182000000,-3.3120514549448785,SL
ETH/USDT,Set 4,SHORT,1734862500000,3389.17,3387.9837905000004,0.15116293789460186,0.38410318748345207,3403.574068554473,3323.01,3101.9,3515.89,8.797514363443526,3517.1205615000003,1734863400000,-19.919437402336804,TP3
ETH/USDT,Set 4,SHORT,1740633300000,2329.12,2328.304808,0.0290765023347819,0.05077422013942195,2397.1531810040187,2338.39,2471.8,2745.41,6.118925998409643,2746.3708935,1740634200000,-12.215790655906655,TP3
ETH/USDT,Set 4,SHORT,1742228100000,1920.46,1919.787839,0.7231327872057481,1.0411961481448275,1923.026622717964,1902.73,2161.14,1903.75,6.510501088860919,1884.8795389461627,1742232600000,24.221072668637063,SL
ETH/USDT,Set 4,SHORT,1743846300000,1820.02,1819.382993,0.26705841710357386,0.36441115666180696,1827.8767820074345,1783.25,1771.11,1767.69,6.660487709915142,1768.3086915000001,1743885900000,13.28564082318378,TP3
ETH/USDT,Set 4,SHORT,1760725800000,3835.62,3834.277533,0.0855830388272169,0.24611184223579835,3861.6891394607924,3976.07,4060.11,4042.29,7.927764562801469,4043.7048015,1760726700000,-18.18297646028792,TP3
ETH/USDT,Set 4,SHORT,1763345700000,3152.01,3150.9067965000004,0.09600940520196861,0.22688751553410405,3173.3542256594696,3069.0,3131.78,3355.58,9.537474127560362,3356.754453,1763346600000,-20.005021061615302,TP3
ETH/USDT,Set 4,SHORT,1767260700000,2985.49,2984.4450785,0.25290868330431815,0.5660940563981156,2992.801714945038,2979.18,2919.44,2936.3,6.727559863829314,2993.8491955452687,1767267000000,-2.9462607031014056,SL
ETH/USDT,Set 4,SHORT,1770904800000,1994.99,1994.2917535000001,0.24031404076284613,0.35944223230770517,2002.5623149036094,1940.49,1957.25,2064.1,9.126667456349233,2064.822435,1770905700000,-17.321667436131765,TP3
ETH/USDT,Set 4,SHORT,1780269300000,2013.91,2013.2051315,0.3532559636215902,0.533382539021972,2018.5709741592857,2004.47,2019.5,2063.0,10.532133052529927,2063.7220500000003,1780270200000,-18.392169314975813,TP3
ETH/USDT,Set 5,LONG,1773739800000,2325.0,2325.8137500000003,0.5678598755238046,0.9905522299249151,2307.3900218504155,2332.99,2361.58,2116.66,11.830792646662951,2115.919169,1773740100000,-120.09186983672646,TP3
ETH/USDT,Set 5,LONG,1776325800000,2348.56,2349.381996,13.460979307506115,23.718736825187563,2347.9063268087243,2325.61,2363.54,2342.76,8.872935401681609,2341.940034,1776326100000,-123.81970124206578,TP3
ETH/USDT,Set 5,LONG,1782947100000,1616.59,1617.1558065,2.463663318987731,2.988095581171553,1613.5210399554437,1618.25,1581.19,1596.25,6.627652268096318,1595.6913125,1782947400000,-55.82972114470705,TP3
ETH/USDT,Set 5,LONG,1784745300000,1926.45,1927.1242575,26.56465643917849,38.39504536207083,1926.1863945928005,1956.45,1939.4,1939.4,49.126458131408185,1948.3481555703513,1784745600000,524.9876610065478,SL
ETH/USDT,Set 5,LONG,1785824700000,1865.36,1866.012876,2.403682345921492,3.363976655477543,1860.262627750035,1866.83,1869.15,1898.5,6.501389024556525,1869.825894698562,1785825600000,5.794435110626724,SL
ETH/USDT,Set 5,LONG,1787590500000,2475.24,2476.106334,6.820808484718172,12.666785319008707,2473.435168788785,2459.33,2466.98,2437.76,20.766484847509084,2436.9067840000002,1787590800000,-279.83887908871384,TP3
ETH/USDT,Set 5,LONG,1787826900000,2507.84,2508.7177440000005,3.088619468098394,5.811355848061713,2504.7603006889335,2495.04,2499.03,2485.6,7.2214842273993165,2484.73004,1787827200000,-79.84467875026817,TP3
ETH/USDT,Set 5,SHORT,1774146600000,2106.0,2105.2629,1.277943381637584,2.0178050922466104,2113.825072803449,2147.79,2187.24,2153.0,6.006333893696644,2153.7535500000004,1774146900000,-64.03258655998047,TP3
ETH/USDT,Set 5,SHORT,1778737500000,2263.97,2263.1776105,6.773315019436467,11.496911175638987,2265.3518453899665,2255.53,2254.83,2273.34,6.7807875381966145,2274.1356690000002,1778737800000,-85.77496018422113,TP3
ETH/USDT,Set 5,SHORT,1779471000000,2128.69,2127.9449585,2.021157934449165,3.2256846277075306,2132.8964622401095,2118.11,2120.1,2167.98,9.340390512807227,2168.738793,1779471300000,-85.73830499069535,TP3
ETH/USDT,Set 5,SHORT,1779863100000,2076.85,2076.1231025,3.166856418421167,4.931087829438444,2079.2639210853335,2073.19,2065.98,2092.26,6.383804381024499,2092.9922910000005,1779863400000,-58.393452427627,TP3
ETH/USDT,Set 5,SHORT,1782679500000,1572.67,1572.1195655000001,0.8892745184823431,1.0485344022050123,1580.60973830536,1556.81,1562.41,1521.54,6.439758847654146,1579.8767722422717,1782684300000,-7.9519944074244435,SL
ETH/USDT,Set 5,SHORT,1783618800000,1751.13,1750.5171045000002,33.72524213763108,44.27745991149551,1751.3369988700397,1734.7,1730.03,1721.93,141.0635719625822,1735.4486703813723,1783620600000,464.29026931613686,SL
ETH/USDT,Set 5,SHORT,1784396400000,1848.76,1848.112934,13.539586680392496,18.767013948785625,1849.6185187998608,1843.62,1810.77,1835.27,15.713109604806814,1850.265885281441,1784396700000,-47.93894699538697,SL
ETH/USDT,Set 5,SHORT,1786854600000,1884.23,1883.5705195,22.000529170150187,31.079661118721024,1884.736560553672,1883.32,1877.01,1880.0,8.350433071302776,1880.6580000000001,1786857600000,33.04536682732217,TP3
ETH/USDT,Set 6,LONG,1785909780000,1872.21,1872.8652735000003,20.304237695585186,28.520326263713375,1871.7174919753243,1877.69,1876.23,1869.15,6.213096734848956,1868.4957975000002,1785909840000,-117.17266641338784,TP3
ETH/USDT,Set 6,LONG,1786007520000,1911.41,1912.0789935000003,79.57621636197787,114.11700876596167,1911.2990588954908,1914.39,1915.33,1914.02,23.525996171977145,1916.6002939585721,1786007640000,245.4011337752179,SL
ETH/USDT,Set 6,LONG,1786044720000,1907.54,1908.2076390000002,16.972809307295222,24.290733281603284,1906.8752729963937,1909.84,1914.01,1920.51,19.511769387487014,1910.3273665214156,1786044840000,11.660014424552042,SL
ETH/USDT,Set 6,LONG,1786200420000,1923.44,1924.1132040000002,6.519334060820277,9.407952560783427,1921.6915261970746,1926.72,1920.9,1909.45,8.001263717301766,1908.7816925000002,1786200480000,-109.28423425274707,TP3
ETH/USDT,Set 6,LONG,1787293560000,2360.03,2360.8560105000006,1.958514485644266,3.4678280213134367,2354.767826781023,2368.78,2365.0,2325.6,6.5429241051650076,2324.78604,1787293620000,-74.05840507253527,TP3
ETH/USDT,Set 6,LONG,1787573820000,2480.92,2481.7883220000003,4.663882415774402,8.681076685987545,2478.869035251777,2494.53,2459.33,2466.98,6.796801364858726,2466.1165570000003,1787573880000,-81.71752744173075,TP3
ETH/USDT,Set 6,LONG,1787805000000,2491.92,2492.7921720000004,28.06564883554975,52.47137228951951,2491.608292146693,2494.73,2510.64,2499.03,22.809819914933176,2494.815001910437,1787805060000,4.2580826053971705,SL
ETH/USDT,Set 6,LONG,1788224040000,2471.47,2472.3350145,5.244682349604241,9.724958859642522,2469.793851972291,2475.96,2445.83,2483.51,7.1831364539200635,2474.313426099579,1788224340000,0.6433994316242071,SL
ETH/USDT,Set 6,SHORT,1785591540000,1868.85,1868.1959024999999,15.495967399350748,21.712127100555485,1869.4953291841862,1868.69,1866.42,1860.95,12.24181424548688,1868.2507164303106,1785592680000,-22.56215902383867,SL
ETH/USDT,Set 6,SHORT,1786402920000,1874.44,1873.783946,4.979504352176178,6.997886485608641,1876.4029219533647,1873.89,1868.0,1912.6,19.44040614278577,1913.26941,1786402980000,-203.76338985118167,TP3
ETH/USDT,Set 6,SHORT,1786705740000,1876.88,1876.2230920000002,6.458995343888598,9.088887161493203,1878.077824754367,1875.88,1869.32,1885.32,7.046105842470485,1885.9798620000001,1786705800000,-72.15508336188594,TP3
ETH/USDT,Set 6,SHORT,1786860960000,1879.96,1879.302014,14.387224029487351,20.27845432086358,1880.447598835137,1879.56,1879.09,1877.01,6.050055470645438,1880.0821578669204,1786862340000,-31.510976987917935,SL
ETH/USDT,Set 6,SHORT,1787448660000,2432.11,2431.2587615,4.745046356004648,8.652326645069964,2433.522016533679,2425.86,2410.82,2421.76,7.329942499351052,2422.6076160000002,1787448840000,32.428547349793504,TP3
ETH/USDT,Set 6,SHORT,1787679240000,2467.6,2466.73634,164.65003120340072,304.61116151367185,2467.642662423626,2474.61,2440.0,2467.1,11.719915501803248,2467.963485,1787679300000,-506.8121611517229,TP3
SOL/USDT,Set 1,LONG,1749945600000,144.64,144.69062399999999,0.7409655674614495,0.08040807773888341,131.14409622371517,163.64,295.83,48.38,7.132534552383912,48.363067,1750032000000,-71.40227946021798,TP3
SOL/USDT,Set 2,LONG,1650859200000,98.05,98.0843175,2.91823572052114,0.2146748692135776,94.62327201854201,110.0,143.51,121.93,6.9687469006044855,94.59015387333552,1650873600000,-10.40382038306003,SL
SOL/USDT,Set 2,LONG,1751716800000,148.18,148.231863,1.5184120425238885,0.16880778439871344,141.6626901269036,148.56,179.41,295.83,22.65505290910021,174.64303219984578,1753905600000,39.90415230775549,SL
SOL/USDT,Set 3,LONG,1611565200000,3.5655,3.5667479250000005,107.56597065587519,0.2877455269780903,3.472533795734601,3.6174,3.7413,2.2279,14.388024234929867,2.227120235,1611568800000,-144.27802455472175,TP3
SOL/USDT,Set 3,LONG,1629864000000,70.663,70.68773205000001,27.24370096760654,1.444346575536373,70.3489009807578,73.558,79.45,38.1,103.67112918264681,38.086665,1629867600000,-888.9519382191759,TP3
SOL/USDT,Set 3,SHORT,1664236800000,33.88,33.868142000000006,252.55561567463803,6.415192090924552,33.919595239144805,32.69,31.2,31.82,52.0264568289755,31.61770158906366,1664240400000,562.3724424548319,SL
SOL/USDT,Set 3,SHORT,1728655200000,143.62,143.569733,56.46693914707391,6.080207532504487,143.89668799939474,135.52,141.06,141.12,9.035447888845232,143.94705184019455,1728658800000,-27.40222705080494,SL
SOL/USDT,Set 3,SHORT,1770408000000,87.09,87.05951850000001,2.9991878892426387,0.19583089014637162,92.20795283286384,114.34,123.12,119.24,6.281808576576882,119.281734,1770411600000,-96.9087897411819,TP3
SOL/USDT,Set 3,SHORT,1784358000000,74.98,74.95375700000001,9.449549938305807,0.531209452376354,76.50183060045363,74.87,74.1,64.04,7.188710751866214,74.3161211570149,1784430000000,5.498681317170675,SL
SOL/USDT,Set 4,LONG,1612101600000,4.4848,4.48636968,83.31053413724092,0.280321390783442,4.364767160172967,3.845,4.0772,3.7413,6.194138213103863,3.739990545,1612102500000,-62.414929863221,TP3
SOL/USDT,Set 4,LONG,1615246200000,13.5787,13.583452545,41.998956248716176,0.42786812185797557,13.355459911702463,13.6425,13.39,9.38,18.808001878246543,9.376717000000001,1615247100000,-176.97386134965384,TP3
SOL/USDT,Set 4,LONG,1616197500000,14.1041,14.109036435000002,84.94832838979212,0.8989042952579416,14.014561898049719,14.228,14.75,15.0457,10.516193435983736,14.34855746881885,1616282100000,19.432746958270236,SL
SOL/USDT,Set 4,LONG,1630538100000,112.3,112.33930500000001,2.546047525007249,0.21451590709221338,109.23625532090892,115.4,94.4,79.45,10.722172844293823,79.42219250000001,1630539000000,-83.96019231849414,TP3
SOL/USDT,Set 4,LONG,1636245000000,253.61,253.69876350000004,1.2416105002932138,0.23624628650475363,248.00370266873134,247.93,244.3,218.93,6.185900952233672,218.85337450000003,1636245900000,-43.46819885505452,TP3
SOL/USDT,Set 4,LONG,1660394700000,46.54,46.556289,29.592842495666524,1.033299695669799,46.31946844252376,47.87,43.8,45.21,6.030882905015887,45.194176500000005,1660395600000,-41.31184878404281,TP3
SOL/USDT,Set 4,LONG,1662877800000,34.43,34.4420505,74.03113730528362,1.9123381272307594,34.34742613472667,34.94,35.17,33.9,6.418495709818357,33.888135,1662878700000,-42.888577317428734,TP3
SOL/USDT,Set 4,LONG,1670034600000,13.63,13.634770500000002,51.03558539081817,0.521893870602719,13.518623764356265,13.74,13.95,14.44,7.272646586754684,13.513892246038742,1670049000000,-6.686359503196673,SL
SOL/USDT,Set 4,SHORT,1625162400000,34.062,34.050078299999996,13.05511737830954,0.33339582671034784,34.8279831551277,33.582,31.555,28.3,7.522358633381952,31.92963442050894,1625256000000,27.37000989696909,SL
SOL/USDT,Set 4,SHORT,1637955000000,197.31,197.24094150000002,4.818080205382017,0.712742006949047,199.4423223485349,182.7,201.93,210.53,6.199813085992065,210.6036855,1637955900000,-65.14380144220333,TP3
SOL/USDT,Set 4,SHORT,1642467600000,141.3,141.25054500000002,20.37200815597654,2.1581679410820986,141.77232761791944,142.0,147.13,138.22,6.520897536263447,141.82194793258572,1642468500000,-13.8075236129691,SL
SOL/USDT,Set 4,SHORT,1652246100000,67.38,67.356417,3.7351400263620587,0.18868923687677536,69.91917839263856,65.01,68.44,84.66,6.805350915909325,84.689631,1652247000000,-64.9792271198237,TP3
SOL/USDT,Set 4,SHORT,1666431000000,27.76,27.750284000000004,22.077072909052475,0.45948378233618437,28.160161498474615,27.72,27.87,31.2,8.596529184124481,31.21092,1666431900000,-76.91749760099061,TP3
